"","Feature","Ratio","MET_1","MET_2","MET_3","CTL_1","CTL_2","CTL_3","M.Ave","M.SD","A"
"6597","LOC690344","Endo",0.242009132420091,0.237911025145068,0.348837209302326,0.261964735516373,0.28021978021978,0.264781491002571,0.0157679553082638,0.336368886552395,-1.87503371409832
"6598","LOC690349","Endo",0.257990867579909,0.326885880077369,0.272727272727273,0.395465994962217,0.302197802197802,0.290488431876607,-0.197987163879502,0.376342677164861,-1.70075045747215
"6605","LOC690617","Endo",0.00684931506849315,0.011605415860735,0.00845665961945032,0.00503778337531486,0.00549450549450549,0.0051413881748072,0.746612426838218,0.318752345549938,-7.13847105078756
"6606","LOC690728","Endo",0.506849315068493,0.531914893617021,0.568710359408034,0.599496221662469,0.573260073260073,0.508997429305913,-0.0633841377359735,0.204791825577961,-0.867213357318012
"6608","LOC690806","Endo",0.0319634703196347,0.0541586073500967,0.0232558139534884,0.017632241813602,0.0677655677655678,0.0925449871465296,-0.485905682194287,1.4323197958346,-4.38422871863155
"6609","LOC690871","Endo",0.150684931506849,0.183752417794971,0.217758985200846,0.249370277078086,0.141025641025641,0.102827763496144,0.245851259668082,0.912258311843322,-2.52087981352956
"6611","LOC691024","Endo",0.162100456621005,0.108317214700193,0.137420718816068,0.168765743073048,0.142857142857143,0.226221079691517,-0.392192797857693,0.330557430323767,-2.66553491598206
"6612","LOC691083","Endo",0.440639269406393,0.309477756286267,0.568710359408034,0.702770780856423,0.470695970695971,0.524421593830334,-0.387149642829665,0.437919083751579,-0.991983745086414
"6614","LOC691141","Endo",0.148401826484018,0.13926499032882,0.158562367864693,0.156171284634761,0.188644688644689,0.187660668380463,-0.251511703896655,0.182255727523156,-2.61601530744452
"6615","LOC691153","Endo",0.0205479452054795,0.0270793036750484,0.0105708245243129,0.0201511335012594,0.0238095238095238,0.0359897172236504,-0.517903947339306,1.08504141172095,-5.44067124165855
"6624","LOC691543","Endo",0.19634703196347,0.189555125725339,0.147991543340381,0.181360201511335,0.146520146520147,0.143958868894602,0.175308125722831,0.173978452971349,-2.57671526625302
"6626","LOC691849","Endo",0.0502283105022831,0.02321083172147,0.0528541226215645,0.0277078085642317,0.0274725274725275,0.0437017994858612,0.296446677810174,0.551032967173079,-4.73584136901489
"6628","LOC691909","Endo",0.0319634703196347,0.0309477756286267,0.0338266384778013,0.0277078085642317,0.0347985347985348,0.0205655526992288,0.25162352325674,0.445306615757015,-5.06041909935094
"6629","LOC691921","Endo",0.102739726027397,0.0522243713733075,0.103594080338266,0.0680100755667506,0.0915750915750916,0.0616966580976864,0.177539676580834,0.858827121556715,-3.64433715933402
"6630","LOC691931","Endo",0.102739726027397,0.0793036750483559,0.112050739957717,0.0831234256926952,0.0512820512820513,0.051413881748072,0.686174399667012,0.412119847457005,-3.64411619960479
"6634","LACE1","Endo",0.0547945205479452,0.0367504835589942,0.0845665961945032,0.103274559193955,0.032967032967033,0.0565552699228792,-0.0590719119506969,0.770417693065,-4.02362771223778
"6635","LACTB","Endo",2.20776255707763,1.97872340425532,2.32346723044397,2.19143576826196,1.71978021978022,1.68380462724936,0.225869641716741,0.227835598109424,1.01256555178035
"6636","LACTB2","Endo",2.05251141552511,1.77176015473888,2.07399577167019,2.57178841309824,3.37179487179487,2.89203084832905,-0.577795049569326,0.313223717801233,1.29610313637259
"6637","LAD1","Endo",0.0159817351598174,0.0174081237911025,0.0126849894291755,0.00755667506297229,0.010989010989011,0.0102827763496144,0.68239740085742,0.389191064641232,-6.3237892022155
"6638","LAG3","Endo",0.0205479452054795,0.0251450676982592,0.0359408033826638,0.0654911838790932,0.021978021978022,0.0102827763496144,0.109100040588331,1.74041131363896,-5.06382491524275
"6639","LAGE3","Endo",0.833333333333333,0.839458413926499,0.852008456659619,0.768261964735516,0.595238095238095,0.676092544987147,0.315644788291652,0.189989067040957,-0.394539546290504
"6643","LAMA5","Endo",0.162100456621005,0.148936170212766,0.105708245243129,0.133501259445844,0.135531135531136,0.107969151670951,0.128524462265633,0.15542046071993,-2.91821241806417
"6644","LAMB2","Endo",0.41324200913242,0.468085106382979,0.517970401691332,0.52896725440806,0.547619047619048,0.447300771208226,-0.123656281519696,0.297525128828582,-1.03742156678523
"6645","LAMB3","Endo",0.0228310502283105,0.0154738878143133,0.0190274841437632,0.0780856423173804,0.043956043956044,0.0205655526992288,-1.13081031166162,0.892296485393961,-4.90732591401147
"6646","LAMC1","Endo",1.46118721461187,1.86460348162476,1.54968287526427,1.7455919395466,1.65934065934066,1.55012853470437,-0.0295771250129663,0.213913131044608,0.712307389436298
"6647","LAMC2","Endo",0.0844748858447489,0.0502901353965184,0.0951374207188161,0.0604534005037783,0.0659340659340659,0.0462724935732648,0.377269485429145,0.72110706899813,-3.89767816011694
"6648","LAMC3","Endo",0.0205479452054795,0.0270793036750484,0.00634249471458774,0.035264483627204,0.00549450549450549,0.0077120822622108,0.413279093504885,1.65371496312177,-5.87209995999767
"6649","LAMP1","Endo",9.47488584474886,9.96905222437137,9.73150105708245,8.77581863979849,9.17216117216117,8.79434447300771,0.125618601899757,0.0183665572582773,3.22027225137198
"6650","LAMP2","Endo",8.86073059360731,9.35589941972921,7.53065539112051,9.88413098236776,12.4322344322344,11.7634961439589,-0.403765130471288,0.242953229163399,3.31776585955842
"6653","LAMTOR1","Endo",0.559360730593607,0.638297872340426,0.572938689217759,0.586901763224181,0.593406593406593,0.645244215938303,-0.0451985756979733,0.139907664117984,-0.738509356235751
"6654","LAMTOR2","Endo",0.789954337899543,0.816247582205029,0.718816067653277,0.639798488664987,0.727106227106227,0.784061696658098,0.115215938636579,0.219352641135676,-0.422757492514946
"6655","LANCL1","Endo",0.703196347031963,0.541586073500967,0.513742071881607,0.622166246851385,0.769230769230769,0.573264781491003,-0.162585269377319,0.3414481714036,-0.688424697339252
"6656","LANCL2","Endo",0.171232876712329,0.147001934235977,0.158562367864693,0.163727959697733,0.179487179487179,0.167095115681234,-0.0996685986477572,0.177577951639115,-2.60368348397519
"6659","LAP3","Endo",8.91552511415525,6.31528046421663,9.00845665961945,8.6095717884131,4.56410256410256,3.58868894601542,0.615572321508353,0.651295294346548,2.77264670162843
"6660","LAPTM4A","Endo",4.32191780821918,4.37717601547389,4.68287526427061,4.82871536523929,4.30769230769231,4.41645244215938,-0.0174586531455005,0.127180141994293,2.16643851107192
"6661","LAPTM4B","Endo",0.424657534246575,0.375241779497099,0.769556025369979,0.722921914357683,0.60989010989011,0.375321336760925,-0.144122926446538,1.02247572368217,-0.872327676644808
"6662","LAPTM5","Endo",0.4337899543379,0.382978723404255,0.596194503171247,0.594458438287154,0.743589743589744,0.508997429305913,-0.394565742007926,0.594958105840771,-0.880086645376307
"6663","LARGE","Endo",0.431506849315068,0.361702127659574,0.463002114164905,0.556675062972292,0.573260073260073,0.473007712082262,-0.354228212959227,0.316978340849407,-1.069374202645
"6664","LARP1B","Endo",2.88356164383562,2.32688588007737,2.51797040169133,2.30478589420655,5.62637362637363,6.22622107969152,-0.752227084988549,0.931503670617033,1.86696061731633
"6665","LARP4B","Endo",2.79452054794521,3.04835589941973,2.71247357293869,3.21410579345088,3.38095238095238,3.51670951156812,-0.241944023088111,0.117849589816637,1.63746477979805
"6667","LARP7","Endo",0.102739726027397,0.131528046421663,0.150105708245243,0.128463476070529,0.152014652014652,0.146529562982005,-0.165472316868322,0.182482338789796,-2.88651077066045
"6668","LARS","Endo",1.9634703196347,2.12185686653772,1.88583509513742,1.6095717884131,1.44139194139194,1.56298200514139,0.37183195993613,0.161303262377402,0.81900158563945
"6669","LARS2","Endo",0.392694063926941,0.408123791102515,0.47568710359408,0.503778337531486,0.377289377289377,0.460154241645244,-0.0660508599341268,0.256131872011788,-1.19664789954013
"6670","LAS1L","Endo",0.710045662100457,0.657640232108317,0.788583509513742,0.629722921914358,0.615384615384615,0.660668380462725,0.174780683227439,0.0797753552681585,-0.562756164406697
"6671","LASP1","Endo",5.13013698630137,5.41972920696325,4.63002114164905,5.43073047858942,6.31318681318681,4.26992287917738,-0.0618292733964637,0.169394736066251,2.37822155255042
"6672","LAT","Endo",0.0525114155251142,0.0406189555125725,0.0380549682875264,0.0453400503778338,0.0512820512820513,0.051413881748072,-0.186176286105232,0.348145972963518,-4.42548147846355
"6673","LAT2","Endo",0.0136986301369863,0.00386847195357834,0.0105708245243129,0.0100755667506297,0.010989010989011,0.0051413881748072,-0.00773237510637929,1.33158587698833,-6.78670078427297
"6674","LATS2","Endo",0.643835616438356,0.868471953578337,0.613107822410148,0.743073047858942,0.840659340659341,0.858611825192802,-0.215239641062897,0.266511560541338,-0.393475774748657
"6675","LAX1","Endo",0.0182648401826484,0.00580270793036751,0.0359408033826638,0.0302267002518892,0.0201465201465201,0.0308483290488432,-0.767352166104872,1.0086943067092,-5.40884502983781
"6676","LAYN","Endo",0.0205479452054795,0.0212765957446809,0.0274841437632135,0.0277078085642317,0.032967032967033,0.0179948586118252,-0.150680141374338,0.667218275128822,-5.34150413825293
"6677","LBP","Endo",3.35616438356164,5.43907156673114,2.16279069767442,2.14609571788413,6.45604395604396,4.7892030848329,-0.249694197668635,0.89599767647371,2.02085000443825
"6678","LBR","Endo",0.141552511415525,0.170212765957447,0.147991543340381,0.198992443324937,0.210622710622711,0.15681233933162,-0.294074136973909,0.204248447266766,-2.54767262260113
"6683","LCAT","Endo",11.9429223744292,13.6943907156673,12.8414376321353,16.0730478589421,20.7527472527473,19.6658097686375,-0.547695915900406,0.10351551171502,3.98444284972203
"6687","LCK","Endo",0.0410958904109589,0.0406189555125725,0.0824524312896406,0.0705289672544081,0.0952380952380952,0.0745501285347044,-0.621085404149816,0.70087849654253,-3.89080628979576
"6688","LCMT1","Endo",0.570776255707763,0.367504835589942,0.687103594080338,0.418136020151133,0.278388278388278,0.290488431876607,0.697221557832218,0.472449936281006,-1.19958811448685
"6689","LCMT2","Endo",0.182648401826484,0.170212765957447,0.156448202959831,0.120906801007557,0.126373626373626,0.177377892030848,0.281225481556538,0.408885304476744,-2.68351795365888
"6692","LCN12","Endo",0.333333333333333,0.375241779497099,0.460887949260042,0.413098236775819,0.324175824175824,0.29305912596401,0.184916312257249,0.481903305476598,-1.44759259704452
"6694","LCN2","Endo",0.0365296803652968,0.0715667311411992,0.0909090909090909,0.0579345088161209,0.0549450549450549,0.0668380462724936,0.0532335434393077,0.623097923324333,-3.9857471279155
"6699","LCP1","Endo",0.554794520547945,0.454545454545455,0.659619450317125,0.732997481108312,1.07326007326007,0.598971722365039,-0.500737297719428,0.694623485991207,-0.558449698291045
"6700","LCP2","Endo",0.148401826484018,0.121856866537718,0.217758985200846,0.148614609571788,0.293040293040293,0.210796915167095,-0.407033368454066,0.744212773615608,-2.39533464114302
"6703","LDB1","Endo",1.44520547945205,1.19535783365571,1.51585623678647,1.15869017632242,1.18498168498168,1.07969151670951,0.273623778408371,0.241653216502989,0.337194031934428
"6704","LDB2","Endo",0.0410958904109589,0.0715667311411992,0.0824524312896406,0.0705289672544081,0.0677655677655678,0.0539845758354756,-0.0298234482461017,0.70144735465423,-3.95308837648527
"6705","LDHA","Endo",6.01598173515982,7.13346228239845,6.43763213530655,10.9798488664987,14.8241758241758,14.8971722365039,-1.04456669612538,0.171476246559464,3.32884299903467
"6707","LDHB","Endo",0.0730593607305936,0.0328820116054159,0.0697674418604651,0.115869017632242,0.0934065934065934,0.051413881748072,-0.577061217504527,0.97630979772698,-3.78124509090258
"6709","LDHD","Endo",1.25342465753425,0.7678916827853,1.64059196617336,1.01007556675063,0.509157509157509,0.544987146529563,0.831375068129052,0.671817679284118,-0.0674024472246653
"6710","LDLR","Endo",2.45433789954338,0.769825918762089,3.16067653276956,3.55919395465995,0.91025641025641,0.791773778920309,0.40637192710277,1.38543383867394,0.956808107595765
"6711","LDLRAP1","Endo",1.11415525114155,0.955512572533849,0.92600422832981,1.0352644836272,1.21062271062271,1.04884318766067,-0.138386659539545,0.22652127188173,0.0681898169942751
"6714","LECT2","Endo",1.7648401826484,2.21083172147002,1.3953488372093,2.09319899244332,2.54395604395604,2.08740359897172,-0.343246727252758,0.207127925690281,1.01144547004634
"6719","LEMD2","Endo",0.504566210045662,0.491295938104449,0.551797040169133,0.541561712846348,0.628205128205128,0.647814910025707,-0.229389838911736,0.126293157262139,-0.834252700305017
"6720","LEMD3","Endo",0.251141552511416,0.352030947775629,0.321353065539112,0.302267002518892,0.276556776556777,0.262210796915167,0.124745323351782,0.340640422615863,-1.76483653500551
"6722","LENG1","Endo",0.232876712328767,0.220502901353965,0.238900634249471,0.216624685138539,0.153846153846154,0.125964010282776,0.515692358916286,0.409527161790796,-2.33555951911896
"6723","LENG4","Endo",0.769406392694064,0.74468085106383,0.640591966173362,0.863979848866499,1.06959706959707,0.902313624678663,-0.394616121775606,0.197405649309147,-0.26575796912439
"6724","LENG8","Endo",3.56164383561644,3.65377176015474,4.02325581395349,3.45088161209068,3.85714285714286,3.46529562982005,0.0609390820500122,0.147367203307928,1.87525527142032
"6725","LEO1","Endo",0.417808219178082,0.468085106382979,0.471458773784355,0.836272040302267,0.626373626373626,0.57840616966581,-0.57211179405914,0.376787082573163,-0.820105158682259
"6727","LEPR","Endo",0.271689497716895,0.193423597678917,0.202959830866808,0.181360201511335,0.8003663003663,0.696658097686375,-1.08168409289982,1.4480359942935,-1.35447815492301
"6728","LEPRE1","Endo",0.840182648401826,0.872340425531915,0.756871035940803,0.710327455919396,0.893772893772894,1.19023136246787,-0.148640312283922,0.458357644274542,-0.18887815706832
"6729","LEPREL1","Endo",0.114155251141553,0.147001934235977,0.0613107822410148,0.0680100755667506,0.119047619047619,0.179948586118252,-0.16729961799917,1.22062826633766,-3.12139392707429
"6730","LEPREL2","Endo",0.257990867579909,0.206963249516441,0.232558139534884,0.198992443324937,0.217948717948718,0.239074550128535,0.086707706513805,0.249932042512905,-2.14823780236204
"6731","LEPREL4","Endo",0.00684931506849315,0.00386847195357834,0.0126849894291755,0.00755667506297229,0.00366300366300366,0.0051413881748072,0.413279093504885,0.778278344400554,-7.23736148397442
"6732","LEPROT","Endo",0.675799086757991,0.518375241779497,0.775898520084567,0.675062972292191,0.701465201465201,0.583547557840617,-0.00792822365007018,0.423776107913374,-0.610378645770424
"6733","LEPROTL1","Endo",0.554794520547945,0.518375241779497,0.422832980972516,0.36272040302267,0.562271062271062,0.51413881748072,0.0712522090148536,0.476430030084582,-1.03153661009152
"6734","LETM1","Endo",1.09817351598174,1.05609284332689,1.17124735729387,1.57934508816121,1.17032967032967,1.426735218509,-0.319023514817973,0.19036003953586,0.322298087868558
"6735","LETM2","Endo",0.0273972602739726,0.0444874274661509,0.0507399577167019,0.0579345088161209,0.0238095238095238,0.0437017994858612,0.0122990739481266,1.00661586882652,-4.59614054276453
"6736","LETMD1","Endo",1.06849315068493,1.04448742746615,1.09725158562368,1.01511335012594,1.15018315018315,1.34447300771208,-0.119426029626974,0.184328240539018,0.163499091195292
"6737","LFNG","Endo",0.0867579908675799,0.0657640232108317,0.0909090909090909,0.103274559193955,0.164835164835165,0.0951156812339332,-0.547442859129062,0.680347428476921,-3.30601070387627
"6738","LGALS1","Endo",0.0159817351598174,0.011605415860735,0.0739957716701903,0.0428211586901763,0.0366300366300366,0.0102827763496144,-0.0776385722068252,2.53575045210653,-4.97092631819199
"6740","LGALS2","Endo",0.0662100456621005,0.0483558994197292,0.0443974630021142,0.0629722921914358,0.0531135531135531,0.0154241645244216,0.487409900617035,0.904806823295074,-4.36848445125335
"6741","LGALS3","Endo",0.21689497716895,0.25531914893617,0.26215644820296,0.335012594458438,0.230769230769231,0.179948586118252,0.0204918139745676,0.595018834575697,-2.01926688802103
"6742","LGALS3BP","Endo",0.671232876712329,0.673114119922631,0.758985200845666,0.685138539042821,0.631868131868132,0.637532133676093,0.104406316999632,0.141040562650943,-0.564239497537703
"6744","LGALS5","Endo",0.0319634703196347,0.0309477756286267,0.0274841437632135,0.0151133501259446,0.0384615384615385,0.0411311053984576,0.0617964988307594,0.892431468499425,-5.01857491571101
"6746","LGALS8","Endo",3.58904109589041,3.61315280464217,3.85623678646934,3.14609571788413,3.97435897435897,4.13110539845758,-0.0155874222294613,0.179092642383863,1.89465551138047
"6747","LGALS9","Endo",2.45890410958904,2.11992263056093,2.40169133192389,3.11586901763224,1.56043956043956,2.03856041131105,0.112313351965576,0.406330712190459,1.19065563448866
"6748","LGALSL","Endo",0.5662100456621,0.802707930367505,0.420718816067653,1.58942065491184,0.80952380952381,1.01542416452442,-0.924148120160045,0.797253697615136,-0.205340035796799
"6753","LGMN","Endo",1.57762557077626,1.33268858800774,1.65750528541226,1.72040302267003,2.01465201465201,2.01028277634961,-0.333189225669403,0.24033270394611,0.781451659459287
"6754","LGR4","Endo",2.41780821917808,1.81431334622824,2.12050739957717,1.73803526448363,2.17948717948718,2.10025706940874,0.075173659635624,0.374192442013509,1.04385873392906
"6755","LGR5","Endo",0.0136986301369863,0.00580270793036751,0.0147991543340381,0.017632241813602,0.00915750915750916,0.0025706940874036,0.500957228782816,1.75927326864505,-6.55841028848906
"6756","LGSN","Endo",0.0228310502283105,0.00773694390715667,0.0380549682875264,0.0377833753148615,0.00915750915750916,0.0051413881748072,0.639303061875764,1.96225573053936,-5.63540234746926
"6759","LHFP","Endo",0.251141552511416,0.303675048355899,0.342494714587738,0.35264483627204,0.326007326007326,0.249357326478149,-0.0447413483346939,0.476413023302613,-1.71681245756514
"6761","LHFPL2","Endo",0.17351598173516,0.106382978723404,0.213530655391121,0.380352644836272,0.388278388278388,0.401028277634961,-1.30311797441233,0.501600348177918,-1.85109718805883
"6764","LHPP","Endo",1.3972602739726,1.1431334622824,1.85623678646934,1.49622166246851,1,1.03598971722365,0.311880593983485,0.481191049250113,0.40214765856838
"6766","LHX2","Endo",0.0821917808219178,0.0599613152804642,0.101479915433404,0.105793450881612,0.0750915750915751,0.118251928020566,-0.303157597036671,0.0741253606114942,-3.46654970495571
"6769","LHX6","Endo",0.0479452054794521,0.04642166344294,0.0295983086680761,0.0654911838790932,0.0384615384615385,0.0565552699228792,-0.370893044735377,0.606636610606215,-4.39859800474245
"6770","LHX8","Endo",0.0296803652968037,0.011605415860735,0.0782241014799154,0.0478589420654912,0.0402930402930403,0.038560411311054,-0.488173121134901,1.41884247119418,-4.6069293038761
"6772","LIAS","Endo",0.821917808219178,0.640232108317215,0.92600422832981,0.755667506297229,0.573260073260073,0.663239074550129,0.25404584989327,0.197894295658263,-0.453925969218792
"6774","LIFR","Endo",0.194063926940639,0.245647969052224,0.224101479915433,0.433249370277078,1.10805860805861,0.902313624678663,-1.78050414996735,0.544727046110112,-0.949238296592955
"6775","LIG1","Endo",0.331050228310502,0.177949709864603,0.293868921775899,0.267002518891688,0.318681318681319,0.280205655526992,-0.153920458866633,0.606856316001175,-1.84618744242278
"6776","LIG3","Endo",1.33561643835616,0.988394584139265,1.24735729386892,1.18387909319899,1.02380952380952,0.987146529562982,0.153578099773915,0.194966030728129,0.173384059584724
"6777","LIG4","Endo",0.340182648401826,0.319148936170213,0.260042283298097,0.400503778337531,0.333333333333333,0.429305912596401,-0.340500622705462,0.34255052880498,-1.52663430279947
"6778","LILRA5","Endo",0.107305936073059,0.0812379110251451,0.158562367864693,0.216624685138539,0.201465201465201,0.169665809768638,-0.807139614279811,0.632111261702037,-2.68213731568255
"6780","LILRB3L","Endo",0.0159817351598174,0.0367504835589942,0.0147991543340381,0.035264483627204,0.0402930402930403,0.0179948586118252,-0.518876441800071,0.544601259727225,-5.21907958212718
"6781","LILRB4","Endo",0.0091324200913242,0.00580270793036751,0.0105708245243129,0.00251889168765743,0.0256410256410256,0.0051413881748072,0.251470151114805,2.11421268418079,-6.6728244656076
"6784","LIMA1","Endo",3.05936073059361,1.34042553191489,3.6892177589852,2.42317380352645,1.54578754578755,1.24678663239075,0.565260572940382,0.907301588118521,1.14890721335082
"6785","LIMCH1","Endo",0.143835616438356,0.164410058027079,0.101479915433404,0.0957178841309824,0.0476190476190476,0.0694087403598972,0.974417802134709,0.704590190168758,-3.26888336262777
"6786","LIMD1","Endo",0.445205479452055,0.473887814313346,0.505285412262156,0.566750629722922,0.474358974358974,0.511568123393316,-0.12250141964027,0.195669491507795,-1.01107593095478
"6787","LIMD2","Endo",0.146118721461187,0.0773694390715667,0.156448202959831,0.136020151133501,0.181318681318681,0.133676092544987,-0.299475866691453,0.807095053044675,-2.85212668890659
"6788","LIME1","Endo",0.237442922374429,0.251450676982592,0.283298097251586,0.267002518891688,0.221611721611722,0.19280205655527,0.189389706362381,0.362289432396615,-2.0453242423598
"6789","LIMK1","Endo",0.0821917808219178,0.0812379110251451,0.120507399577167,0.141057934508816,0.135531135531136,0.0976863753213368,-0.404909527650275,0.613314252867104,-3.18833709028565
"6790","LIMK2","Endo",0.67351598173516,0.713733075435203,0.710359408033827,0.773299748110831,0.423076923076923,0.496143958868895,0.357646476275847,0.496647474429479,-0.662715511976309
"6791","LIMS1","Endo",0.139269406392694,0.137330754352031,0.177589852008457,0.239294710327456,0.208791208791209,0.167095115681234,-0.432478925294772,0.459203809983238,-2.488199978267
"6792","LIMS2","Endo",0.54337899543379,0.319148936170213,0.699788583509514,1.74055415617128,1.04395604395604,1.02570694087404,-1.31363426050274,0.66009039109703,-0.159359885309522
"6794","LIN37","Endo",0.180365296803653,0.156673114119923,0.137420718816068,0.156171284634761,0.221611721611722,0.25706940874036,-0.398680797850838,0.562598013832546,-2.43529790446309
"6795","LIN54","Endo",0.490867579908676,0.406189555125725,0.460887949260042,0.413098236775819,0.413919413919414,0.44987146529563,0.085518464320136,0.144816245113042,-1.18725031910607
"6796","LIN7A","Endo",0.184931506849315,0.0928433268858801,0.137420718816068,0.224181360201511,0.223443223443223,0.16452442159383,-0.601471890700517,0.576467352246955,-2.54604237705302
"6798","LIN7C","Endo",0.162100456621005,0.201160541586073,0.13107822410148,0.158690176322418,0.206959706959707,0.190231362467866,-0.182551441239302,0.309327897064794,-2.51427028255633
"6801","LINGO4","Endo",1.57762557077626,0.560928433268859,1.83720930232558,5.30226700251889,1.34798534798535,2.31619537275064,-1.11600387760441,0.718967324315174,1.10904970059914
"6802","LIPA","Endo",9.46118721461187,8.21663442940039,8.46511627906977,11.5591939546599,10.6538461538462,11.5424164524422,-0.370348677582844,0.0792897903677882,3.31948292771499
"6803","LIPC","Endo",8.00456621004566,6.35589941972921,8.25792811839323,13.6423173803526,8.72344322344322,8.12082262210797,-0.400613673098663,0.3996472126427,3.14581267024905
"6804","LIPE","Endo",0.399543378995434,0.284332688588008,0.319238900634249,0.256926952141058,0.386446886446886,0.565552699228792,-0.210240422805356,0.758221265946605,-1.43958404462944
"6811","LIPT1","Endo",0.0502283105022831,0.0676982591876209,0.0634249471458774,0.0377833753148615,0.0421245421245421,0.077120822622108,0.271045621236744,0.498178468839295,-4.14824520004455
"6812","LIPT2","Endo",0.045662100456621,0.0386847195357834,0.0443974630021142,0.0629722921914358,0.0512820512820513,0.0334190231362468,-0.153534145875479,0.488700937169271,-4.44004085910236
"6813","LITAF","Endo",2.52054794520548,3.18181818181818,3.02114164904863,3.62972292191436,4.21428571428571,3.68637532133676,-0.406222630270218,0.119508383030894,1.75516473896987
"6815","LIX1L","Endo",0.504566210045662,0.51063829787234,0.630021141649049,0.675062972292191,0.756410256410256,0.647814910025707,-0.34234236879053,0.271790352529669,-0.68791039756209
"6816","LKAP","Endo",3.87671232876712,3.24177949709865,2.95771670190275,3.38035264483627,3.96153846153846,3.68637532133676,-0.136444670217808,0.289692387048626,1.81451453203572
"6817","LLGL1","Endo",0.168949771689498,0.191489361702128,0.143763213530655,0.171284634760705,0.179487179487179,0.182519280205656,-0.0902573993726106,0.22721493694028,-2.53186028438158
"6818","LLGL2","Endo",2.12557077625571,1.80657640232108,1.94714587737844,1.93198992443325,1.6996336996337,1.64781491002571,0.155534637968015,0.0779212986476874,0.895138639904316
"6819","LLPH","Endo",0.134703196347032,0.0947775628626693,0.116279069767442,0.0730478589420655,0.0934065934065934,0.0668380462724936,0.567580443851683,0.475194830741143,-3.37319686854183
"6820","LMAN1","Endo",2.40639269406393,2.30174081237911,3.02959830866808,3.62972292191436,1.72710622710623,2.19794344473008,0.0947844977550201,0.596123431798683,1.349790286174
"6822","LMAN2","Endo",4.31963470319635,3.65570599613153,4.10359408033827,5.06297229219144,3.46886446886447,3.5012853470437,0.025204895136082,0.233174430378462,2.00672031998037
"6823","LMAN2L","Endo",0.0547945205479452,0.0270793036750484,0.06553911205074,0.0831234256926952,0.0787545787545788,0.051413881748072,-0.59706615199626,0.945192531706977,-4.05607188413893
"6824","LMBR1","Endo",0.269406392694064,0.344294003868472,0.264270613107822,0.163727959697733,0.223443223443223,0.241645244215938,0.490447180838282,0.316479839782229,-1.99348659086983
"6825","LMBR1L","Endo",0.0799086757990868,0.121856866537718,0.0930232558139535,0.0705289672544081,0.0842490842490843,0.110539845758355,0.154562568686321,0.391306162839891,-3.42118892150852
"6826","LMBRD1","Endo",1.65753424657534,1.82398452611219,1.68498942917548,1.61712846347607,2,2.08997429305913,-0.136015925887455,0.173195957644709,0.857796710858838
"6827","LMBRD2","Endo",0.203196347031963,0.272727272727273,0.167019027484144,0.350125944584383,0.91025641025641,0.506426735218509,-1.37471820746879,0.515383157509237,-1.316077979084
"6828","LMCD1","Endo",0.107305936073059,0.154738878143133,0.109936575052854,0.0856423173803526,0.0805860805860806,0.102827763496144,0.454336296574864,0.43692031003615,-3.22648172602261
"6829","LMF2","Endo",1.06164383561644,1.0715667311412,1.17758985200846,1.2367758186398,1.24542124542125,1.04370179948586,-0.0876895661531529,0.226746561189661,0.188337467903329
"6830","LMLN","Endo",0.0159817351598174,0.0251450676982592,0.0105708245243129,0.0226700251889169,0.0183150183150183,0.0205655526992288,-0.335751860483372,0.723581912281393,-5.72740217530975
"6831","LMNA","Endo",1.77168949771689,1.68085106382979,1.73572938689218,1.59697732997481,1.67948717948718,1.47557840616967,0.128404840054227,0.118006409149017,0.728328759551285
"6832","LMNB1","Endo",0.299086757990868,0.166344294003868,0.329809725158562,0.239294710327456,0.175824175824176,0.115681233933162,0.584431183171172,0.827593769406962,-2.17783722954463
"6834","LMO2","Endo",0.148401826484018,0.0986460348162476,0.13953488372093,0.153652392947103,0.217948717948718,0.159383033419023,-0.461896452368601,0.594657292633606,-2.70907726337919
"6835","LMO4","Endo",0.440639269406393,0.562862669245648,0.418604651162791,0.312342569269521,0.424908424908425,0.478149100257069,0.236742554475665,0.373959686122353,-1.18578775066555
"6836","LMO7","Endo",0.36986301369863,0.147001934235977,0.329809725158562,0.26448362720403,0.192307692307692,0.200514138817481,0.271387086929821,0.582565247608801,-1.99617699254055
"6837","LMOD1","Endo",0.0365296803652968,0.0444874274661509,0.0317124735729387,0.0327455919395466,0.021978021978022,0.0154241645244216,0.738320870625209,0.502899265180532,-5.03601411461209
"6838","LMOD2","Endo",0.00684931506849315,0.00773694390715667,0.0169133192389006,0.00755667506297229,0.00366300366300366,0.0077120822622108,0.689970759690781,0.720837734603972,-6.89449815396736
"6839","LMTK2","Endo",2.23287671232877,2.16441005802708,2.11416490486258,2.75818639798489,2.69047619047619,2.30848329048843,-0.24852047646725,0.105460913664256,1.24980913493098
"6841","LNP","Endo",0.0616438356164384,0.0560928433268859,0.0866807610993657,0.0856423173803526,0.0934065934065934,0.0796915167095116,-0.362929737302029,0.43923015428806,-3.69538657513317
"6842","LNPEP","Endo",0.0205479452054795,0.0135396518375242,0.0211416490486258,0.0302267002518892,0.108058608058608,0.0591259640102828,-1.67902823598641,1.23153346499509,-4.56980455891836
"6843","LNX1","Endo",0.0388127853881279,0.0522243713733075,0.0380549682875264,0.0403022670025189,0.0347985347985348,0.051413881748072,0.0324315054395573,0.51539125270133,-4.55296432974665
